regNumber,img,title,labels,class_predict,class_true
26923594,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EB9FC0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26923594_1.jpg,7,1.0,2.0
28545162,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA290>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545162_1.jpg,7,1.0,2.0
28545157,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA680>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545157_1.jpg,7,1.0,2.0
28545145,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA7D0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545145_1.jpg,7,1.0,2.0
28545129,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA830>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545129_1.jpg,7,1.0,2.0
28545126,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA710>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545126_1.jpg,7,1.0,2.0
28545130,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA8C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545130_1.jpg,7,2.0,2.0
28545106,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA6E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545106_1.jpg,7,2.0,2.0
28545115,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA350>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545115_1.jpg,7,2.0,2.0
28545100,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBAAA0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545100_1.jpg,7,2.0,2.0
28545096,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBAA70>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545096_1.jpg,7,2.0,2.0
28545086,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EB9DB0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545086_1.jpg,7,2.0,2.0
28545090,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA410>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545090_1.jpg,7,2.0,2.0
28545087,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA8F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545087_1.jpg,7,2.0,2.0
28545079,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBAB90>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545079_1.jpg,7,2.0,2.0
28545084,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA980>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545084_1.jpg,7,2.0,2.0
28545067,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA920>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545067_1.jpg,7,2.0,2.0
28545066,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA6B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545066_1.jpg,7,2.0,2.0
34257031,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=519x800 at 0x7F6D98163FA0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34257031_1.jpg,7,2.0,2.0
34257030,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=523x800 at 0x7F6D91D61000>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34257030_1.jpg,7,2.0,2.0
34257021,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=515x800 at 0x7F6D91D60FA0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34257021_1.jpg,7,2.0,2.0
34257019,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=523x800 at 0x7F6D91D60BB0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34257019_1.jpg,7,2.0,2.0
34257012,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=519x800 at 0x7F6D91D612A0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34257012_1.jpg,7,2.0,2.0
34257006,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=537x800 at 0x7F6D91D61270>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34257006_1.jpg,7,2.0,2.0
34257005,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x530 at 0x7F6D980F3700>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34257005_1.jpg,7,2.0,2.0
34256999,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=516x800 at 0x7F6D91D61240>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256999_1.jpg,7,2.0,2.0
34256997,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=525x800 at 0x7F6D91D61060>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256997_1.jpg,7,2.0,2.0
34256996,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=532x800 at 0x7F6D91D61540>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256996_1.jpg,7,2.0,2.0
34256995,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=518x800 at 0x7F6D91D60FD0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256995_1.jpg,7,2.0,2.0
34256993,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=536x800 at 0x7F6D91D615A0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256993_1.jpg,7,2.0,2.0
34256986,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=538x800 at 0x7F6D91D616C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256986_1.jpg,7,2.0,2.0
34256976,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=503x800 at 0x7F6D91D61570>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256976_1.jpg,7,1.0,2.0
34256962,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=529x800 at 0x7F6D91D616F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256962_1.jpg,7,2.0,2.0
34256971,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=538x800 at 0x7F6D91D61630>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256971_1.jpg,7,2.0,2.0
34256972,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=516x800 at 0x7F6D91D610C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256972_1.jpg,7,2.0,2.0
34256961,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=523x800 at 0x7F6D91D61480>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256961_1.jpg,7,2.0,2.0
34256952,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x506 at 0x7F6D91D617B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256952_1.jpg,7,3.0,3.0
34256950,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x536 at 0x7F6D91D61210>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256950_1.jpg,7,3.0,3.0
34256947,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x526 at 0x7F6D91D619C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256947_1.jpg,7,2.0,3.0
34256948,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=525x800 at 0x7F6D91D60F70>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256948_1.jpg,7,3.0,3.0
34256941,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x508 at 0x7F6D91D619F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256941_1.jpg,7,3.0,3.0
34256938,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=531x800 at 0x7F6D91D61B40>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256938_1.jpg,7,3.0,3.0
34256936,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=537x800 at 0x7F6D91D61A50>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256936_1.jpg,7,2.0,3.0
34757478,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x587 at 0x7F6D91D62020>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34757478_1.jpg,7,4.0,4.0
34757379,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x587 at 0x7F6D91D61FC0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34757379_1.jpg,7,4.0,4.0
34757115,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x589 at 0x7F6D91D61FF0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34757115_1.jpg,7,4.0,4.0
35003293,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91D61D50>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35003293_1.jpg,7,4.0,4.0
34757180,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x590 at 0x7F6D91D62230>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34757180_1.jpg,7,4.0,4.0
34757369,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x579 at 0x7F6D91D62140>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34757369_1.jpg,7,4.0,4.0
34757151,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x584 at 0x7F6D91D620B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34757151_1.jpg,7,4.0,4.0
35188546,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x573 at 0x7F6D91D62080>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35188546_1.jpg,7,4.0,4.0
35188549,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x548 at 0x7F6D91D623B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35188549_1.jpg,7,4.0,4.0
35188479,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x557 at 0x7F6D91D61F90>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35188479_1.jpg,7,4.0,4.0
35192565,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x561 at 0x7F6D91D62290>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35192565_1.jpg,7,4.0,4.0
35192551,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x555 at 0x7F6D91D622F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35192551_1.jpg,7,4.0,4.0
35192529,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x559 at 0x7F6D91D62470>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35192529_1.jpg,7,4.0,4.0
35192548,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x559 at 0x7F6D91D625C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35192548_1.jpg,7,4.0,4.0
35192527,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x565 at 0x7F6D91D62200>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35192527_1.jpg,7,4.0,4.0
35192514,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x566 at 0x7F6D91D624D0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35192514_1.jpg,7,4.0,4.0
35195755,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x557 at 0x7F6D91D62560>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35195755_1.jpg,7,4.0,4.0
35192510,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x553 at 0x7F6D91D62350>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35192510_1.jpg,7,4.0,4.0
35195729,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x558 at 0x7F6D91D62740>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35195729_1.jpg,7,4.0,4.0
35195723,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x555 at 0x7F6D91D62260>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35195723_1.jpg,7,4.0,4.0
35415256,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x592 at 0x7F6D91D62950>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35415256_1.jpg,7,4.0,4.0
35415243,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x591 at 0x7F6D91D623E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35415243_1.jpg,7,4.0,4.0
35415242,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x588 at 0x7F6D91D627D0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35415242_1.jpg,7,4.0,4.0
35415220,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x589 at 0x7F6D91D61840>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35415220_1.jpg,7,4.0,4.0
35415250,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x585 at 0x7F6D91D62A10>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35415250_1.jpg,7,4.0,4.0
35415174,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x592 at 0x7F6D91D629E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35415174_1.jpg,7,4.0,4.0
36071644,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=796x600 at 0x7F6D91D628F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/36071644_1.jpg,7,4.0,4.0
36071645,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x591 at 0x7F6D91D62AD0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/36071645_1.jpg,7,2.0,5.0
36071612,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x593 at 0x7F6D91D62E60>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/36071612_1.jpg,7,2.0,5.0
36071607,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x597 at 0x7F6D91D62DA0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/36071607_1.jpg,7,2.0,5.0
36071590,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x547 at 0x7F6D91D630D0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/36071590_1.jpg,7,2.0,5.0
36071565,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91D63580>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/36071565_1.jpg,7,2.0,5.0
34757367,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x586 at 0x7F6D91C89CF0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34757367_1.jpg,7,2.0,5.0
35415216,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x587 at 0x7F6D91C89C60>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35415216_1.jpg,7,2.0,5.0
17152156,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x597 at 0x7F6D980F2E30>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/17152156_1.jpg,8,1.0,1.0
34256544,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x579 at 0x7F6D91D60E50>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/34256544_1.jpg,8,1.0,1.0
17143379,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x639 at 0x7F6D91CDE7A0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/17143379_1.jpg,8,2.0,2.0
17142009,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x758 at 0x7F6D91CDE620>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/17142009_1.jpg,8,3.0,3.0
18053898,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F6D91CDE830>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/18053898_1.jpg,8,2.0,4.0
17333432,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D980F2620>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/17333432_1.jpg,9,1.0,1.0
18358906,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D980F2DD0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/18358906_1.jpg,9,2.0,1.0
18358901,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D980F2CE0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/18358901_1.jpg,9,2.0,1.0
18358898,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D980F3010>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/18358898_1.jpg,9,2.0,1.0
18170690,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x586 at 0x7F6D91EB8460>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/18170690_1.jpg,9,2.0,1.0
20395753,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3561x2265 at 0x7F6D91EB8910>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/20395753_1.jpg,9,2.0,1.0
19263237,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x468 at 0x7F6D91EB8AF0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/19263237_1.jpg,9,1.0,1.0
20395752,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3084x2243 at 0x7F6D91EB88B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/20395752_1.jpg,9,1.0,1.0
25065504,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x576 at 0x7F6D91EB96F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/25065504_1.jpg,9,1.0,1.0
26623781,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F6D91EB96C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26623781_1.jpg,9,1.0,1.0
26623870,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x533 at 0x7F6D91EB9C30>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26623870_1.jpg,9,2.0,1.0
28537399,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA230>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28537399_1.jpg,9,1.0,1.0
28538028,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA260>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28538028_1.jpg,9,1.0,1.0
28538005,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EB9F30>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28538005_1.jpg,9,1.0,1.0
28538009,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA3E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28538009_1.jpg,9,2.0,1.0
28538003,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA170>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28538003_1.jpg,9,1.0,1.0
28537983,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA4D0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28537983_1.jpg,9,1.0,1.0
28563607,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x569 at 0x7F6D91EBA2C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563607_1.jpg,9,2.0,1.0
28549048,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBAC80>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28549048_1.jpg,9,2.0,1.0
28563602,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x555 at 0x7F6D91EBAC50>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563602_1.jpg,9,2.0,1.0
28563603,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x586 at 0x7F6D91EBAD70>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563603_1.jpg,9,1.0,1.0
28563599,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x576 at 0x7F6D91EBAD10>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563599_1.jpg,9,1.0,1.0
28563601,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x558 at 0x7F6D91EBAB60>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563601_1.jpg,9,1.0,1.0
28563600,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x582 at 0x7F6D91EBAE60>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563600_1.jpg,9,2.0,1.0
28563598,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x569 at 0x7F6D91EBACB0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563598_1.jpg,9,2.0,2.0
28563596,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x563 at 0x7F6D91EBA950>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563596_1.jpg,9,2.0,2.0
28563595,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x559 at 0x7F6D91EBADA0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563595_1.jpg,9,2.0,2.0
28563593,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x563 at 0x7F6D91EBAC20>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563593_1.jpg,9,2.0,2.0
28563589,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x568 at 0x7F6D91EBAF20>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563589_1.jpg,9,2.0,2.0
28563587,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x578 at 0x7F6D91EBAA10>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563587_1.jpg,9,2.0,2.0
28563588,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x564 at 0x7F6D91EBB040>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28563588_1.jpg,9,2.0,2.0
31600951,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x597 at 0x7F6D91EBBE20>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/31600951_1.jpg,9,2.0,2.0
