regNumber,labels,class_predict,name,connectedness
18358876,36,1.0,"Усадьба Кусково, ул. Юности, 2. XVIII в. г. Москва. Усадьба Кусково. Из комплекта ""Подлинное представление строений и саду...Кусково"". Кологривов Ю. И.; Ухтомский Дмитрий Васильевич.; Бланк Карл Иванович; Аргунов Федор Семенович; Миронов Алексей Федорович; Дикушин Григорий Ефимович. Перспективный вид усадьбы в сторону оранжереи.",2.0
18358886,36,2.0,"Усадьба Кусково, ул. Юности, 2. XVIII в. г. Москва. Усадьба Кусково. Панорама усадьбы Кусково",4.0
28869080,36,2.0,"Вид Летнего дворца. С рисунка М. И. Махаева, гравюра А. Грекова. Лист из альбома ""Историческая панорама С.-Петербурга"". Ч. I - ""От основания Петербурга до екатерининской эпохи"".",4.0
33808697,36,1.0,Гравюра. Проспект здания Государственных Коллегий с частью Гостиного двора.,2.0
33808679,36,1.0,Гравюра. Проспект государственных коллегий с частью Гостиного двора с восточной стороны.,2.0
12847845,36,2.0,"Летний дворец, г. Санкт-Петербург (Ленинград). Летний дворец. 1711-1712 гг. Трезини Доменико Андреа; Шлютер А. Фото с гравюры Грекова по рис. Махаева. Дворец со стороны реки Мойки.",5.0
18170690,36,2.0,Летний дворец Елизаветы Петровны в Санкт-Петербурге,2.0
19263233,36,1.0,Вид здания Государственных Коллегий со стороны Невы.,2.0
19263237,36,2.0,Вид летнего дворца Елизаветы Петровны.,2.0
26485075,36,3.0,Проспект Летняго Ея императорского Величества дому с северную сторону,2.0
26623853,36,2.0,Вид Летнего дворца Елизаветы Петровны с угла Мойки и Фонтанки.,2.0
26861141,36,2.0,Проспект Государственных Коллегий с частью Гостиного двора с восточной стороны. Гравюра,2.0
28545119,36,1.0,г. Санкт-Петербург. «Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону».,1.0
28545112,36,2.0,"г. Санкт-Петербург. Здание Двенадцати коллегий. Университетская наб., 7. 1722-42 гг. «Проспект Государственных коллегий с частию Гостиного двора с восточную сторону». Архитектор: Трезини Д.А.; Архитектор: Трезини К.Д.; Архитектор: Земцов М.Г.",1.0
28563608,36,2.0,"Генеральный Проспект села Кускова под Москвой, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву, на Север к Лабиринту представленный",3.0
28563591,36,2.0,"Генеральный Проспект села Кускова под Москвой, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву, на Север к Лабиринту представленный",2.0
28563592,36,2.0,"Генеральный Проспект подмосковного Его Сиятельства Графа Петра Борисовича Шереметева села Кускова от Большого пруда, на Полдень лицом представленного",2.0
30881786,36,2.0,Петербург. Проспект здания государственных коллегий с частью Гостиного двора,2.0
31747448,36,2.0,"г. Санкт-Петербург. Здание Двенадцати коллегий. Университетская наб., 7. 1722-42 гг. «Проспект Государственных коллегий с частию Гостиного двора в восточную сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Трезини Д.А.; Архитектор: Трезини К.Д.; Архитектор: Земцов М.Г.",1.0
31752263,36,2.0,"г. Санкт-Петербург. Летний дворец Елизаветы Петровны. 1741-1744 гг., снесен в 1797 г. «Проспект Летнего Ея Императорского Величества дому с северною сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Л. 11. Архитектор: Растрелли Ф.Б., В.В.",1.0
31752255,36,2.0,"г. Санкт-Петербург. Летний дворец Елизаветы Петровны. 1741-1744 гг., снесен в 1797 г. «Проспект Летнего Ея Императорского Величества дому с северною сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Л. 11. Архитектор: Растрелли Ф.Б., В.В.",1.0
31896233,36,2.0,Гравюра. Проспект Летнего Ее Императорского Величества дома с северной стороны.,2.0
33598420,36,2.0,Здание Двенадцати коллегий. Перспективный вид («Проспект Государственных Коллегий с частью Гостиного двора в восточную сторону»). Из альбома с планом и видами г. Санкт-Петербурга по рисункам М.И. Махаева.,2.0
34677085,36,2.0,"Генеральный проспект. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",2.0
34677034,36,2.0,"Генеральный проспект. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву...""."":",2.0
35309013,36,2.0,"Здание Двенадцати коллегий. Университетская наб., 7. 1722-42 гг., г. Санкт-Петербург (Ленинград), Здание Двенадцати коллегий. Перспективный вид. Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Трезини Д.А.; Архитектор: Трезини К.Д.; Архитектор: Земцов М.Г.",1.0
36711819,36,2.0,Проспект летняго Ея Императорскаго Величества дому с северную сторону,1.0
36496284,36,3.0,Проспект Государственных коллегий и части Гостиного двора в Санкт-Петербурге.,2.0
38458209,36,3.0,Проспект Адмиралтейства и около лежащих строений с частию Невской перспективой дороги с западную сторону,1.0
39467618,36,2.0,"Изображение слева здания двенадцати коллегий, с каналом и двумя мостиками, справа части Гостинного двора",3.0
39467606,36,2.0,Проспект Летнего дворца имп. Елизаветы Петровны,3.0
39467593,36,2.0,Проспект Летнего дворца имп. Елизаветы Петровны,2.0
39467584,36,2.0,Проспект здания Двенадцати коллегий и части Гостиного двора,2.0
39467556,36,2.0,Проспект Летнего дворца имп. Елизаветы Петровны,3.0
39467553,36,1.0,Проспект Летнего дворца имп. Елизаветы Петровны.,3.0
39467544,36,3.0,Проспект Летнего дворца имп. Елизаветы Петровны,3.0
39468136,36,3.0,Проспект здания Двенадцати Коллегий и части Гостиного двора,2.0
39468104,36,1.0,Вид Летнего дворца императрицы Елизаветы Петровны,1.0
39470834,36,2.0,"Вид здания Двенадцати коллегий на Васильевском острове, перед ним канал с двумя мостами, кареты, всадники, группы пешеходов",3.0
39470810,36,2.0,Вид дачи гр. Бестужевой-Рюминой на Каменном острове,2.0
39470775,36,2.0,"Вид Летнего дворца имп. Елизаветы с северной строны, на первом плане канал с лодками, набережная перед Дворцом и партерный сад с многочисленными фигурами, внизу герб Петербурга, русская и франц. надпись и подписи",3.0
39470766,36,2.0,Проспект Петергофского дворца.,3.0
39470745,36,2.0,"Вид на дачу гр. Бестужевой-Рюминой, как инв. № 20182, но внизу надпись по русски и французски",2.0
39472664,36,2.0,"Правая половина вида на Петергофский дворец со стороны Финского залива: на переднем плане - часть фонтана ""Самсон"" и партерный парк, на втором плане Большой дворец",2.0
39472650,36,2.0,"Левая половина вида на Петергофский дворец со стороны Финского залива: на переднем плане - партерный парк с фонтанами, справа - часть фонтана ""Самсон"", на втором плане - Большой дворец",2.0
39472622,36,2.0,"Вид на здание 12 коллегий на Васильевском острове: слева здание коллегий и канал с двумя деревянными мостиками, в центре - поле с фигурами горожан, телегами, колясками, справа - часть гостиного двора",2.0
39472614,36,2.0,Вид на летний дворец Елизаветы Петровны: на переднем плане - река Фонтанка и отходящий от нее канал с гребными судами,2.0
39472554,36,2.0,Проспект Адмиралтейства и около лежащих строений с частью Невской перспективной дороги.,2.0
39472591,36,2.0,"Изображение усадьбы барона Вольфа на Васильевском острове: на переднем плане - партерный парк с цветниками, боскетами и беседками",2.0
39472551,36,3.0,Вид на летний дворец Елизаветы Петровны: на переднем плане - река Фонтанка и отходящий от нее канал с гребными судами,2.0
39472545,36,2.0,"Вид Адмиралтейства со стороны Невского проспекта: на переднем плане, в центре - проспект с посадкой деревьев по сторонам, слева и справа луг с пасущимся скотом и марширующим отрядом, на втором плане, слева - Адмиралтейство, окруженное земляным валом, справа - Зимний дворец",2.0
39473004,36,2.0,Проспект здания Государственных Коллегий с частью Гостиного двора,2.0
39473404,36,2.0,"Изображение слева здания двенадцати коллегий, с каналом и двумя мостиками, справа части Гостинного двора",2.0
39473351,36,2.0,"Изображение Летнего дворца имп. Елизаветы Петровны: на переднем плане - слияние Фонтанки (слева) и Мойки (справа), за деревянной баллюстрадой набережных - слева - восточный фасад дворца и стоящие перед ним кареты",2.0
39473352,36,2.0,"Вид большого дворца в Петергофе со стороны Финскоо залива: на переднем плане - цветники, фонтаны, лестницы Большого каскада, ведущие к центральному, северному фасаду дворца, соединяющемуся через одноэтажные крытые галереи с боковыми павильонами",3.0
39473978,36,2.0,Проспект Петергофского дворца (на двух листах),2.0
39679601,36,2.0,"Генеральный проспект села Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".",2.0
40088922,36,2.0,Вид здания Государственнх коллегий и Гостиного двора.,2.0
40088944,36,2.0,Вид Адмиралтейства со стороны Невского проспекта.,2.0
40088892,36,2.0,Вид Летнего дворца Елизаветы Петровны.,2.0
5630653,36,2.0,Вид Большого Петергофского дворца (правая часть двухчастной гравюры),2.0
6558071,36,3.0,Санкт-Петербург. Проспект Адмиралтейства и окололежащих строений с частью невской перспективной дороги в западную сторону. Коллекция И.С. Зильберштейна,4.0
6558046,36,3.0,Санкт-Петербург. Проспект летнего её императорского величества дома с северной стороны. Коллекция И.С. Зильберштейна,4.0
8994362,36,3.0,«Проспект Летнего дворца Елизаветы Петровны».1753. По оригинальному рисунку М.И.Махаева.,2.0
14170680,36,3.0,офорт. Генеральный план села Кускова,2.0
14170660,36,3.0,офорт. Генеральный план села Кускова,1.0
11902848,36,3.0,"Гравюра. Петергофский её императорского величества дворец наверху Финляндского залива в 30 верстах от Петербурга.
Из альбома «Виды окрестностей Санкт-Петербурга». СПб., 1761
",2.0
16017732,36,3.0,"Проспект Государственной коллегии с частью Гостинного двора в восточную сторону. Лист из альбома «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов, изданных трудами императорской Академии Наук и Художеств в Санкт Петербурге».",2.0
16214468,36,3.0,Летний дворец Елизаветы Петровны; главный фасад,2.0
16214507,36,3.0,Здания Государственных коллегий со стороны Невы,2.0
16214858,36,2.0,Здания Государственных коллегий со стороны Невы,2.0
16214823,36,1.0,Летний дворец императрицы Елизаветы Петровны,2.0
16214805,36,1.0,Вид здания Двенадцати коллегий со стороны Невы,2.0
16214791,36,2.0,Дворец Бестужевых-Рюминых на Каменном острове с партерным садом перед ним,2.0
16214766,36,4.0,Летний дворец Елизаветы Петровны с угла Мойки и Фонтанки,2.0
16667841,36,2.0,Летний дворец в Петербурге. С рисунка М.И. Махаева. Гравюра,1.0
34257031,37,2.0,Вид Триумфальных ворот из Земляного города к Тверской-Ямской. (Садово-Триумфальная площадь). 2-я серия. Лист 2-й. Придворный календарь на 1766 г.,2.0
34257030,37,1.0,Вид Воскресенских Триумфальных ворот от Куретного мосту. 2-я серия. Лист 4-й. Придворный календарь на 1766 г.,2.0
34257027,37,2.0,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г. Переиздание,2.0
34257012,37,2.0,Кремль. Вид нового дворца с южной стороны. 1 серия. Лист 4-й. Придворный календарь на 1765 г. Гр. Н.Челнаков.,2.0
34257006,37,2.0,Кремль. Вид старого дворца с Красным крыльцом и Золотой решеткой (Боярская площадка). 1-я серия. Лист 3-й. Придворный календарь на 1765 г.,2.0
34257005,37,2.0,Кремль. Вид старого дворца с Красным крыльцом и Золотой решеткой (Боярская площадка). 1 серия. Лист 3-й. Придворный календарь на 1765 г. Гр. Н.Челнаков. Лист горизонтальный,2.0
34256999,37,2.0,Вид Кремля из Замоскворечья. 2-я серия. Лист 1-й. Придворный календарь на 1766 г.,2.0
34256995,37,2.0,Вид Триумфальных ворот из Земляного города к Тверской-Ямской. (Садово-Триумфальная площадь). 2-я серия. Лист 2-й. Придворный календарь на 1766 г.,2.0
34256993,37,2.0,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г.,2.0
34256986,37,2.0,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г. Гр. И.Стрижев.,2.0
34256976,37,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г. Гр.Н.Саблин,2.0
34256962,37,2.0,Вид Воскресенских Триумфальных ворот между библиотекой и Монетным двором. 2-я серия. Лист 5-й. Придворный календарь на 1766 г.,2.0
34256971,37,2.0,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г.,2.0
34256952,37,2.0,Кремль. Вид Никольских Триумфальных ворот с частью Цейхгауза. 2-я серия. Лист 6-й. Придворный календарь на 1766 г. Лист горизонтальный,2.0
34256948,37,2.0,Вид Триумфальных ворот на тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г.,2.0
34256936,37,2.0,Вид летнего Императорского дворца с южной и западной стороны. 1 серия. Лист 7-й. Придворный календарь на 1765 г. Гр. В.Саблин,2.0
36071644,37,2.0,(Россия. Москва.) Вид Триумфальных ворот из Земляного города к Тверской Ямской. Лист № 2,1.0
36071645,37,2.0,(Россия. Москва.) Вид Успенского собора и Грановитой палаты с частью Ивана Великого. Лист № 2,2.0
36071612,37,2.0,(Россия. Москва.) Красное крыльцо и Грановитая палата. Лист № 4,2.0
36071607,37,2.0,(Россия. Москва.) Вид Триумфальных ворот в Земляном городе. Лист № 7,1.0
36071590,37,2.0,(Россия. Москва.) Вид Нового дворца в Кремле с южной стороны. Лист № 5,2.0
36071565,37,2.0,(Россия. Москва.) Новый Императорский дворец в Кремле с галереями Старого дворца. Лист № 6,2.0
38961626,37,2.0,Новый Императорский дворец в Кремле с галереями старого дворца. Приложение к придворному календарю 1766 года. Гравюра,2.0
28868925,38,1.0,План Петербурга 1753 г.,1.0
28868908,38,1.0,План Петербурга 1753 г.,1.0
28868871,38,1.0,План Петербурга 1753 г.,1.0
28868847,38,1.0,План Петербурга 1753 г.,1.0
24221045,39,1.0,Вид Нового дворца в Кремле с южной стороны.,2.0
24220995,39,1.0,Вид Воскресенских триумфальных ворот между Библиотекой и Монетным двором.,2.0
28545106,39,1.0,"г. Москва. Кремлевский дворец. Кремль. 1743-1750-е гг. «Вид Нового дворца в Кремле с южной стороны». Лист 5. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Растрелли Ф.Б., В.В.",2.0
28545115,39,1.0,г. Москва. Теремной дворец. Кремль. 1635-1636 гг. «Вид Кремлевского старого дворца с Красным крыльцом и Золотой решеткой». Лист 3. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Огурцов Б.; Архитектор: Константинов Б.; Архитектор: Шарутин И.М.; Архитектор: Ушаков Л.,1.0
28545100,39,1.0,"г. Москва. Триумфальная арка Екатерины II. Триумфальная площадь. 1762 г., сгорела в 1773 г. «Вид Триумфальных ворот из Земляного города к Тверской-Ямской». Лист 2. Илл. к «Краткой Российской империи географии» с карманным атласом.",1.0
28545096,39,2.0,"г. Москва. Красные ворота (не сохран.). Пл. Красные ворота (Лермонтовская). 1753-1757 гг., разобраны в 1927 г. «Вид Триумфальных ворот в Земляном городе». Лист 7. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Ухтомский Д.В. Гравировано при Академии Наук, Санкт-Петербург.",1.0
28545086,39,2.0,г. Москва. «Вид Триумфальных ворот на Тверской улице в Белом городе». Лист 3. Илл. к «Краткой Российской империи географии» с карманным атласом.,1.0
28545066,39,2.0,"г. Москва. Воскресенские ворота. Китайгородская стена. 1535-38 гг., перестроены в 1680-х гг. разобраны в 1931 г., восстановлены в 1994-1995 гг. «Вид Воскресенских триумфальных ворот между Библиотекой и Монетным двором». Лист 5. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Петрок Малый (Фрязин); автор проекта воссоздания: Журин О.И.",1.0
34257021,39,2.0,Кремль. Вид старого дворца с Красным крыльцом и Золотой решеткой (Боярская площадка). 1-я серия. Лист 3-й. Придворный календарь на 1765 г.,2.0
34257019,39,2.0,Вид Воскресенских Триумфальных ворот между библиотекой и Монетным двором. 2-я серия. Лист 5-й. Придворный календарь на 1766 г.,2.0
34256997,39,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 2-я серия. Лист 2-й. Придворный календарь на 1765 г.,2.0
34256996,39,2.0,Кремль. Вид Никольских Триумфальных ворот с частью Цейхгауза. 2-я серия. Лист 6-й. Придворный календарь на 1766 г.,2.0
34256972,39,2.0,Кремль. Новый императорский дворец с галереями старого дворца. 1 серия. Лист 6-й. Придворный календарь на 1765 г.,2.0
34256961,39,2.0,Вид Триумфальных ворот на тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г.,2.0
34256950,39,2.0,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г.,2.0
34256947,39,2.0,Кремль. Вид нового дворца с южной стороны. 1-я серия. Лист 5-й. Придворный календарь на 1765 г.  Лист горизонтальный,2.0
34256941,39,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г.  Лист горизонтальный,2.0
34256938,39,2.0,Кремль. Вид нового дворца с южной стороны. 1 серия. Лист 5-й. Придворный календарь на 1765 г.,2.0
35003293,39,2.0,Триумфальные ворота. Москва. Вид Триумфальных ворот на Тверской улице в Белом городе.,2.0
35003260,39,1.0,Кремль. Москва. Вид Нового дворца в Кремле с южной стороны.,1.0
34258886,40,1.0,«Генеральная карта собранных Королевских Прусских земель» с планом баталии при деревне Гросс-Егерсдорфе 19 августа 1757 года. Атака крепости Мемеля 19/25 июня 1757 года.,2.0
34737676,40,1.0,"Гравюра. Генеральная карта Российской империи. Фрагмент. Из издания: Атлас Российский, состоящий из девятнадцати специальных карт [...]. Сост. И.Н. Делиль, Л. Эйлер. Грав. Г.И. Унферцахт, М.И. Махаев. СПб.: Тип. Императорской Академии Наук.",1.0
34737650,40,1.0,"Гравюра. Московская губерния с лежащими вкруг местами. Из издания: Атлас Российский, состоящий из девятнадцати специальных карт […]. Сост. И.Н. Делиль, Л. Эйлер. Грав. Г.И. Унферцахт, М.И. Махаев.  
СПб.: Тип. Императорской Академии Наук.",1.0
34737664,40,1.0,"Гравюра. Царство Казанское с окольными провинциями и частью реки Волги. Из издания: Атлас Российский, состоящий из девятнадцати специальных карт […]. Сост. И.Н. Делиль, Л. Эйлер. Грав. Г.И. Унферцахт, М.И. Махаев. СПб.: Тип. Императорской Академии Наук.",1.0
15683459,40,2.0,Гравюра. Географическое описание на Библию Священного Писания,1.0
28868894,41,1.0,План Петербурга 1753 г.,1.0
28868816,41,1.0,План Петербурга 1753 г.,1.0
39467572,41,1.0,Лист нижней правой части плана С.-Петербурга с обозначением Васильевского острова,2.0
16215025,41,1.0,План Петербурга 1753 г.,1.0
5631558,42,3.0,План Санкт-Петербурга. Лист 7.,3.0
28869115,43,2.0,"Проспект Биржи и Гостиного двора. Рисунок М.И.Махаева, гравюра Елякова. Домик Петра Великого на Петербургской стороне. Рисунок Б.Свиньина, гравюра С.Галактионова. 1817 г. Лист 11 из альбома ""Историческая панорама Санкт-Петербурга и его окрестностей"". Часть I ""От основания Петербурга до екатерининской эпохи"".",4.0
33808659,43,2.0,"Гравюра. Проспект Биржи и Гостиного двора, вверх по Малой Неве реке.",2.0
33808655,43,2.0,"Гравюра. Проспект старого Зимнего Дворца с каналом, соединяющим Мойку с Невою.",2.0
18170702,43,2.0,Проспект старого Зимнего дворца. Лист из серии «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов 1753 года».,2.0
19263281,43,1.0,Вид старого Зимнего дворца и Зимней канавки.,2.0
19263240,43,2.0,Вид Малой Невы и Гостиного двора.,2.0
20395750,43,2.0,"Гравюра ""Проспект старого Зимнего Дворца с каналом, соединяющим Мойку с Невою""",2.0
20497942,43,2.0,Проспект Биржи и Гостиного двора в Санкт-Петербурге. Гравюра,2.0
28545140,43,2.0,г. Санкт-Петербург. Второй Зимний дворец. 1716-1727 гг. «Проспект старого Зимнего дворца с каналом соединяющим Мойку с Невою». Архитектор: Маттарнови И.С.; Архитектор: Гербель Н.Ф.,1.0
28545101,43,2.0,"г. Санкт-Петербург. Гостиный двор. Невский проспект, д.35 . 1757 г., 1761-1785 гг., переделка фасада - 1886-1887 гг. «Проспект Биржи и Гостиного двора вверх по Малой Неве реке». Архитектор: Растрелли Ф.Б., В.В.; Архитектор: Валлен-Деламот Ж.-Б.; Архитектор: Бенуа А.Н.",2.0
28682844,43,2.0,Гостиный двор.,2.0
29443637,43,2.0,"Гравюра. Проспект старого Зимнего дворца с каналом, соединяющим Мойку с Невою.",2.0
30881782,43,2.0,"Проспект Биржи и Гостиного двора вверх по Малой Неве реке. Лист из альбома ""План столичного города Санктпетербурга с изображением знатнейших онаго проспектов, изданных трудами Императорской Академии наук и художеств в Санктпетербурге"". СПб., 1753.",2.0
31747479,43,2.0,"г. Санкт-Петербург. Третий Зимний дворец. 1730-нач. 1750-х гг. «Проспект старого Зимнего дворца с каналом соединяющим Мойку с Невою». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Растрелли Ф.Б., В.В.",1.0
33221013,43,2.0,Биржа. Петербург. Вид на Биржу и Гостиный двор.,3.0
33598418,43,2.0,«Проспект Биржи и Гостиного двора вверх по Малой Неве реке». Из альбома с планом и видами г. Санкт-Петербурга по рисункам М.И. Махаева.,2.0
36711815,43,2.0,Проспект стараго зимняго дворца с каналом соединяющим Мойку с Невою,3.0
36958927,43,2.0,"Биржа. 1805-1816 гг., г. Санкт-Петербург (Ленинград), Вид Биржи и Гостиного двора. Архитектор: Тома де Томон Ж.-Ф.",1.0
38458181,43,2.0,Проспект Биржи и Гостинаго двора вверх по Малой Неве реке,1.0
39467622,43,2.0,Проспект Биржи и Гостиного Двора,3.0
39467604,43,2.0,Проспект старого Зимнего дворца и Зимней канавки,2.0
39467582,43,2.0,Проспект Биржи и Гостиного двора,3.0
39467580,43,1.0,Проспект Биржи и Гостиного двора.,3.0
39467574,43,2.0,Проспект Старого Зимнего дворца и Зимней канавки.,2.0
39467562,43,1.0,Проспект старого Зимнего дворца и моста через Зимнюю канавку,3.0
39468106,43,2.0,Проспект Биржи и Гостиного двора,2.0
39468071,43,2.0,Проспект старого Зимнего дворца и моста через Зимнюю канавку,2.0
39468061,43,2.0,Вид торговой Биржи в Петербурге,2.0
39468035,43,2.0,"Вид третьего Зимнего дворца в Петербурге, расположенного на углу Зимней канавки и Дворцовой набережной",2.0
39470799,43,3.0,Проспект Биржи и Гостиного двора,3.0
39470763,43,3.0,Проспект Биржи и Гостиного двора,3.0
39470771,43,2.0,Проспект старого Зимнего дворца и моста через Зимнюю канавку,3.0
39472676,43,2.0,"Вид Гостиного двора на Васильевском острове: слева Малая Невка с парусными судами, справа - деревянная пристань и Гостиный двор",2.0
39472659,43,2.0,"Вид на старый Зимний дворец со стороны Невы: на переднем плане-река с парусными и гребными судами, дале- набережная с деревянным парапетом и разъемным мостом через Зимнюю канавку, слева-старый Зимний двухэтажный дворец с выделенной колоннами и аттиком со скульптурой центральной частью, справа-застройка набережной Фонтанки",2.0
39472644,43,2.0,Проспект Биржи и Гостиного двора вверх по Малой Неве,2.0
39472640,43,2.0,"Вид на старый Зимний дворец со стороны Невы: на переднем плане-река с парусными и гребными судами, дале- набережная с деревянным парапетом и разъемным мостом через Зимнюю канавку, слева-старый Зимний двухэтажный дворец с выделенной колоннами и аттиком со скульптурой центральной частью, справа-застройка набережной Фонтанки",2.0
39472639,43,2.0,Вид на Дворцовую набережную в Петербурге: на первом плане Нева с гребными и парусными лодками,2.0
39472615,43,2.0,"Вид Гостиного двора на Васильевском острове со стороны Малой Невки: слева-Малая Невка с парусными судами, справа-деревянная при стань и Гостиный двор",2.0
39473369,43,2.0,Изображение старого Зимнего дворца и моста через Зимнюю канавку,2.0
40088973,43,2.0,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"").",2.0
40088965,43,2.0,Вид Старого Зимнего дворца и Зимней канавки.,2.0
41222313,43,3.0,"Вид Биржи и Гостиного Двора на Малой Неве. 1753 г. Из альбома «Русская гравюра конца XVII - XVIII вв.» Л.12. С рисунка М.И. Махаева, выполненного под наблюдением Д. Валериани в 1749 г. Альбом «Русская гравюра конца XVII - XVIII века». Лист графический",2.0
16214821,43,2.0,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"")",2.0
39470762,43,2.0,"Вид Гостиного двора на Васильевском Острове в деревянной набережной перед ним, занятой разнообразными товарами, слева - торговые корабли, внизу герб Петербурга, русская и французская надпись и подписи",3.0
10037015,43,2.0,"Фото-тинто-гравюра. Проспект Биржи и Гостиного двора. (С гравюры середины 18 века Елякова по рисунку М. И. Махаева). Домик Петра Великого на Петербургской стороне. (С гравюры 1817 года С. Галактионова по рисунку Б. Свиньина). Из комплекта ""Историческая панорама Санкт-Петербурга и его окрестностей"". Часть первая ""От основания Петербурга до Екатерининской эпохи"".",3.0
11902855,43,2.0,"Гравюра. Проспект старого Зимнего дворца, с каналом, соединяющим Мойку с Невой.",1.0
11902844,43,2.0,"Эстампы. Проспект Биржи и Гостинного Дворца вверх по Малой Неве реке.
Из альбома «План столичного города Санктпетербурга с изображением знатнейших онаго проспектов, изданных трудами Императорской Академии наук и художеств в Санктпетербурге». СПб., 1753.

",1.0
16124001,43,3.0,"Лист с гравюрами: «Проспект биржи и гостинного двора» и «Домик Петра Великого на петербургской стороне» из серии ""Историческая панорама Санкт-Петербурга и его окрестностей""",2.0
16214472,43,3.0,Старый Зимний дворец и Зимняя канавка со стороны Невы,2.0
16214418,43,1.0,Гостиный двор со стороны Малой Невы,2.0
16214570,43,2.0,Старый Зимний дворец со стороны Невы,2.0
16214561,43,3.0,Гостиный двор со стороны Малой Невы,2.0
16214848,43,3.0,Гостиный двор со стороны Малой Невы,2.0
16214846,43,3.0,Старый Зимний дворец со стороны Невы,2.0
16214845,43,3.0,Гостиный двор со стороны Малой Невы,2.0
16214819,43,3.0,Гостиный двор со стороны Малой Невы,2.0
16214790,43,3.0,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"")",2.0
16214784,43,3.0,Старый Зимний дворец со стороны Невы,2.0
16214776,43,3.0,Гостиный двор со стороны Малой Невы,2.0
16837536,43,4.0,Петербург. Старая биржа. Проспект Биржи и Гостиного двора,3.0
21156557,44,4.0,"""Второй Зимний дворец и мост через Зимнюю канавку"", с гравюры по рисунку М.Махаева, вырезка из печатного издания",4.0
21156554,44,4.0,"[Невский проспект у Фонтанки. 1753 г.], с гравюры по рисунку М.Махаева, вырезка из печатного издания",4.0
21156566,45,4.0,"""Вид реки Фонтанки от Грота и Запасного дворца. 1753 г."" с гравюры Г.А.Качалова по рисунку М.И.Махаева, открытка",4.0
5631064,46,3.0,План Санкт-Петербурга. Лист 9.,3.0
5630817,46,3.0,План Санкт-Петербурга. Лист 1.,3.0
5630814,46,3.0,План Санкт-Петербурга. Лист 2.,3.0
5631505,47,3.0,План Санкт-Петербурга. Лист 3.,3.0
5631090,47,3.0,План Санкт-Петербурга. Лист 8.,3.0
5631171,47,3.0,План Санкт-Петербурга. Лист 5.,3.0
21156590,48,4.0,"""Старинный Гостинный двор на Васильевском острове"", со старинной гравюры по рисунку М. Махаева, вырезка из печатного издания",4.0
30388723,49,2.0,Гравюра. Портрет Сергея Леонтьевича Бухвостова.,2.0
31873700,50,2.0,"Махаев М.И. Иллюстрация к книге Н.Д. Шаховской «Два механика». - Москва : Посредник, 1933",4.0
