regNumber,labels,class_predict,name,connectedness
13818662,-1,4.0,"Проспект новопостроенных палат против Аничкоовых ворот с восточной стороны с частью Санкт-Петербурга и Невской перспективной дороги от реки Фонтанки. Лист из альбома «План столичного города Санкт-Петербурга…» (1753). ""План столичного города Санктпетербурга с изображением знатнейших оного проспектов"". Гравюра",2.0
14170660,-1,4.0,офорт. Генеральный план села Кускова,1.0
10037028,-1,4.0,"Фото-тинто-гравюра. Проспект вверх по Неве реке к востоку между Галерной верфью и 13 линией Васильевского острова. Проспект вниз по Неве реке от Невского моста между Исаакиевскою церковью и Кадетским корпусом. (С гравюр 1750-х годов по рисункам М. И. Махаева). Из комплекта ""Историческая панорама Санкт-Петербурга и его окрестностей"". Часть первая ""От основания Петербурга до Екатерининской эпохи"".",3.0
10037027,-1,1.0,"Фото-тинто-гравюра. Проспект вниз по Неве реке между Зимним Е. И. В. домом и Академией наук. (С гравюры 1753 года Г. Качалова по рисунку М. И. Махаева). Из комплекта ""Историческая панорама Санкт-Петербурга и его окрестностей"". Часть первая ""От основания Петербурга до Екатерининской эпохи"".",3.0
10111826,-1,4.0,«Вид города Томска».1770. Из серии «Собрание Российских и Сибирских городов».,1.0
10525202,-1,4.0,«Вид города Кокшайска на Волге».1771. Серия «Собрание российских и сибирских городов».,2.0
10537057,-1,4.0,«Вид города Пелыма». 1770. По рисунку И.В.Люрсениуса (1704 — после 1761). Из серии «Собрание российских и сибирских городов».,2.0
10610905,-1,4.0,Гравюра. Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку. Левая часть панорамы,2.0
10768964,-1,4.0,Ораниенбаум на Финляндском заливе. Вид на Ораниенбаумский дворец,2.0
10768988,-1,4.0,Царское село. Дворец его императорского величества. Вид на Большой Царскосельский дворец.,2.0
10972633,-1,4.0,"Проспект Ораниенбаума. 
С рисунка М.И. Махаева
Гравюра",2.0
11814611,-1,4.0,Гравюра. Прогулка на Каменном острове в Санкт-Петербурге.,2.0
11627121,-1,4.0,Гравюра. Охотничий павильон в Зверинце в Царском Селе.,1.0
11902854,-1,4.0,"Гравюра. Проспект Адмиралтейства и около лежащих строений с частью Невской проспектной дороги в западную сторону.
",1.0
11902844,-1,4.0,"Эстампы. Проспект Биржи и Гостинного Дворца вверх по Малой Неве реке.
Из альбома «План столичного города Санктпетербурга с изображением знатнейших онаго проспектов, изданных трудами Императорской Академии наук и художеств в Санктпетербурге». СПб., 1753.

",1.0
11902848,-1,4.0,"Гравюра. Петергофский её императорского величества дворец наверху Финляндского залива в 30 верстах от Петербурга.
Из альбома «Виды окрестностей Санкт-Петербурга». СПб., 1761
",2.0
12531123,-1,4.0,"Фото-тинто-гравюра. Монбеж (Охотничий павильон) в Царском Селе, в Зверинце. (С гравюры по рисунку М. Махаева середины 18 века). из комплекта печатной графики ""Историческая панорама Санкт-Петербурга и его окрестностей. Часть седьмая. Царское Село.""",3.0
14170673,-1,2.0,офорт. Колонна в Кускове в честь Екатерины II,2.0
14170697,-1,2.0,офорт. Зверинец в Кусково,1.0
15811004,-1,4.0,«Вид города Мангазей».1770. Из серии «Собрание Российских и Сибирских городов».,2.0
15733519,-1,0.0,"«Проспект Ораниенбаума, увеселительного дворца Его Императорского Высочества Благоверного Государя Наследника и Великого Князя Петра Федоровича при Финляндском заливе против Кронштадта».1761. По рисунку Махаева М.И.",2.0
16033795,-1,3.0,"Проспект Ораниенбаума, увеселительного дворца Ее Императорского Величества при Финляндском заливе против Кронштадта (Левый лист)",2.0
16053766,-1,0.0,Вид города Саранска,1.0
16053815,-1,2.0,Вид города Чебоксары,1.0
16214413,-1,2.0,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; левая часть - Адмиралтейство,2.0
16214859,-1,5.0,Большой Царскоселький дворец со стороны парадного двора,2.0
16214858,-1,5.0,Здания Государственных коллегий со стороны Невы,2.0
16214856,-1,5.0,Большой Петергофский дворец со стороны Нижнего парка. Левая половина,2.0
16214838,-1,5.0,Вид здания Двенадцати коллегий со стороны Невы,2.0
16214835,-1,2.0,Входная арка в саду Бестужевых-Рюминых на Каменном острове,2.0
16214823,-1,2.0,Летний дворец императрицы Елизаветы Петровны,2.0
16214815,-1,5.0,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; левая часть - Адмиралтейство,2.0
16214808,-1,5.0,Панорама Невы вниз по течению от старого Исаакиевского моста; правая часть - Кадетский корпус,2.0
16214800,-1,0.0,Адмиралтейство со стороны Адмиралтейского луга,2.0
16214794,-1,2.0,Большой Петергофский дворец со стороны Нижнего парка. Правая половина,2.0
16214788,-1,2.0,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,2.0
16214781,-1,2.0,Панорама Невы вверх по течению от Адмиралтейства и Академии наук; правая часть - Дворцовая набережная,2.0
16214771,-1,0.0,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,2.0
16215941,-1,5.0,Вид Старого Зимнего дворца и Зимней канавки (обратное изображение),2.0
2852123,-1,5.0,Проспект вниз по Неве-реке между Зимним Ее Императорского Величества домом и Академией наук (Правая часть. По рисунку М.И. Махаева),2.0
2852179,-1,5.0,Проспект вниз по Неве-реке между Зимним Ее Императорского Величества домом и Академией наук (Левая часть. По рисунку М.И. Махаева),2.0
16837536,-1,5.0,Петербург. Старая биржа. Проспект Биржи и Гостиного двора,3.0
18053851,-1,5.0,Красное крыльцо и Грановитая палата. Гравюра,2.0
18061435,-1,0.0,Новый императорский дворец в Кремле с галереями старого дворца. Гравюра,2.0
18061401,-1,0.0,Вид Триумфальных ворот на Тверской улице в Белом городе. Гравюра,2.0
26623930,0,3.0,Вид Невской перспективы у Аничкова дворца.,2.0
40088936,0,3.0,Старый Зимний дворец.,3.0
10694666,1,0.0,"Кружка сувенирная ""Подьячий с приписью""",4.0
10694677,1,0.0,"Кружка сувенирная ""Городовой воевода""",4.0
7411247,2,1.0,Доска медная гравированная,1.0
21509375,2,1.0,"Тезис, посвященный вступлению Екатерины II на престол (с видом Сергиевой пустыни). Гравюра",2.0
30699077,2,1.0,"Вид Соловецкого монастыря (№7). Лист из атласа ""Виды Соловецкого монастыря"".",2.0
31017831,2,1.0,Гравюра. Вид Троице-Сергиевой пустыни близ Санкт-Петербурга с тезисом в честь Екатерины II.,1.0
31017754,2,1.0,Гравюра. Вид Троице-Сергиевой пустыни близ Санкт-Петербурга с тезисом в честь Екатерины II.,1.0
37735308,2,1.0,"Вид Соловецкого монастыря с преподобными Германом, Зосимой, Савватием и святым Филиппом-митрополитом, гравюра",1.0
15683535,2,1.0,Гравюра. Вид Троице-Сергиевой пустыни близ Санкт-Петербурга с тезисом в честь Екатерины II,1.0
15683614,2,1.0,"гравюра. Видсой пустыни близ Санкт-Петербурга с тезисом, посвященным Екатерине II.",1.0
15683588,2,1.0,"гравюра. Вид Троице-Сергиевой пустыни близ Санкт-Петербурга с тезисом, посвященным Екатерине II.",1.0
15683370,2,1.0,.,1.0
16290965,2,1.0,Тезис Соловецкого монастыря,1.0
2550835,2,1.0,Соловецкий монастырь с житием преп. Зосимы и Савватия Соловецких. Гравюра,1.0
2550747,2,2.0,Соловецкий монастырь с житием преп. Зосимы и Савватия Соловецких. Гравюра,1.0
16960940,2,2.0,гравировальная доска «Тезис в честь Екатерины II Лаврентия Хоцятовского с видом Троице-Сергиевой пустыни».,1.0
11250969,3,2.0,Вид Кремля из-за Москворечья. Репродукция работы М. И. Махаева. Государственный научно-исследовательский музей архитектуры имени А. В. Щусева.,4.0
21472069,3,4.0,Открытка М.И.Махаев «Вид Кремля из-за Москворечья».,4.0
31085876,3,4.0,"Открытка черно-белая, художественная, с белыми полями по периметру.
Художник М.И. Махаев (1716-1770-).
Вид Кремля из-за Москворечья. Гравюра.",4.0
18061371,3,4.0,Вид Кремля из Замоскворечья. Гравюра,2.0
17152188,4,2.0,"(Россия, Москва). ""Красное крыльцо. (1762 г.)"" Таблица [28].",3.0
34708279,4,1.0,Церемониальный обед в Грановитой палате,3.0
10970085,4,1.0,Прием турецкого посольства 14 октября 1764 года в аудиенц-зале Зимнего дворца. Гравюра,2.0
10970062,4,1.0,Причащение Императрицы Екатерины II в алтаре Успенского собора. Гравюра,2.0
10970077,4,1.0,Миропомазание Императрицы Екатерины II. Гравюра,2.0
10970071,4,2.0,Коронование императрицы Екатерины II в Успенском соборе. Гравюра,2.0
10970045,4,2.0,Чтение Символа Веры в Успенском соборе. Гравюра,2.0
10970020,4,2.0,Церемониальный обед в Грановитой Палате. Гравюра,2.0
10970035,4,2.0,Торжественное шествие Императрицы с Красного Крыльца в Успенский Собор. Гравюра,3.0
18053901,4,2.0,Екатерина в алтаре Успенского собора. Гравюра,4.0
18053875,4,2.0,Шествие Екатерины II под балдахином с Красного крыльца,2.0
18053861,4,2.0,Чтение символа веры,2.0
18053858,4,2.0,Прием иностранных послов. Гравюра,2.0
18053825,4,2.0,Екатерина стоит со скипетром и державой в Успенском соборе перед отходом в Архангельский.,2.0
18053844,4,3.0,Миропомазание Екатерины II в Успенском соборе. Гравюра,2.0
18053808,4,2.0,Обед в Грановитой палате. Гравюра,2.0
11250884,5,4.0,Вид Кремлёвского старого дворца с Красным крыльцом и Золотою решеткою. Репродукция работы М. И. Махаева. Государственный научно-исследовательский музей архитектуры имени А. В. Щусева.,4.0
31085787,5,4.0,"Открытка черно-белая, художественная, с белыми полями по периметру.
Художник М.И. Махаев (1716-1770-).
Вид Кремлевского старого дворца с Красным крыльцом и золотою решеткою. Гравюра.",4.0
17152601,6,4.0,"(Россия, Москва).  ""Никольскiя ворота (видъ изъ Кремля). (1775 г.)"". Таблица [34].",3.0
34666887,6,3.0,Разрозненные листы из альбомов. Никольские ворота в Кремле. Воспроизведение гравюры по рисунку М.Махаева,2.0
35192508,6,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Никольские ворота. (Вид из Кремля.) (1775 г.). Воспроизведение литографии из издания А.А.Мартынова (по гравюре по рисунку М.Махаева)",4.0
35415241,6,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение III». Лист из альбома: Никольские ворота. (Вид из Кремля) Перерисовка Н.А.Мартынова гравюры по рисунку М.Махаева. Воспроизведение",4.0
17152583,7,1.0,"(Россия, Москва). ""(1775 г.)"". [Вид Никольских триумфальных ворот с частью цейхгауза. Вид Триумфальных ворот (Красныхъ) в Земляном городе]. Таблица [20].",3.0
17152566,7,1.0,"(Россия, Москва). ""(1775 г.)"" [Вид Триумфальных ворот из Земляного города. Вид Триумфальных ворот на Тверской улице]. Таблица [18].",3.0
17152574,7,1.0,"(Россия, Москва). ""(1775 г.)"" [Вид Воскресенских триумфальных ворот от Куретного моста. Вид Воскресенских триумфальных ворот между библиотекой и Монетным двором]. Таблица [19].",3.0
17152569,7,1.0,"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид Кремля с Каменного моста. Вид Успенского собора и Грановитой палаты]. Таблица [14].",3.0
17152560,7,2.0,"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид Кремлевского старого дворца. Красное крыльцо и Грановитая палата]. Таблица [15].",3.0
17152552,7,1.0,"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид Московского Летнего дворца. Вид Кремля из Замоскворечья]. Таблица [17].",3.0
17152548,7,1.0,"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид нового дворца в Кремле. Новый императорский дворец в Кремле]. Таблица [16].",3.0
6283610,7,1.0,"Отпечаток фотомеханический. Виды половины XVIII столетия: 
1. Вид Кремля в Москве с Каменного моста через Москву-реку;
2. Вид Успенского собора и Грановитой палаты с частью Ивана Великого.",5.0
6283607,7,1.0,"Отпечаток фотомеханический. Виды половины XVIII столетия: 
1. Вид Кремлевского старого дворца с Красным крыльцом и Золотой решеткой;
2. Красное крыльцо и Грановитая палата.",5.0
6283606,7,1.0,"Отпечаток фотомеханический. Виды половины XVIII столетия:
1. Вид Московского Летнего дворца с Южной и Западной стороны;
2. Вид Кремля из-за Москворечье",5.0
6283605,7,1.0,"Отпечаток фотомеханический. Виды 1775 г.: 
1. Вид Никольских Триумфальных ворот с частью Цейхгауза;
2. Вид Триумфальных ворот в Земляном городе.",5.0
6283604,7,1.0,"Отпечаток фотомеханический. Виды половины XVIII столетия:
 1. Вид нового дворца в Кремле с Южной стороны;
 2. Новый Императорский дворец в Кремле с галереями старого дворца.",5.0
6283595,7,1.0,"Отпечаток фотомеханический. Виды 1775 г.: 
1. Вид Триумфальных ворот из Земляного города к Тверской-Ямской;
2. Вид Триумфальных ворот на Тверской улице в Белом городе.",5.0
6283600,7,2.0,"Отпечаток фотомеханический. Виды 1775 г.: 
1. Вид Воскресенских Триумфальных ворот от Куретного моста;
2. Вид Воскресенских Триумфальных ворот между Библиотекой и Монетным двором.",5.0
24221029,7,2.0,Вид Московского Летнего дворца с южной и западной стороны.,2.0
24221045,7,2.0,Вид Нового дворца в Кремле с южной стороны.,2.0
24221022,7,2.0,Вид Успенского собора и Грановитой палаты с частью Ивана Великого.,2.0
24221007,7,2.0,Красное крыльцо и Грановитая палата.,2.0
24221019,7,2.0,Новый императорский дворец в Кремле с галерями старого дворца.,2.0
24221018,7,2.0,Вид триумфальных ворот от Земляного города к Тверской-Ямской.,2.0
24220997,7,1.0,Вид Кремля из Замоскворечья.,2.0
24220962,7,2.0,Вид Кремлевского старого дворца с Красным крыльцом и Золотой решеткой.,2.0
24220995,7,1.0,Вид Воскресенских триумфальных ворот между Библиотекой и Монетным двором.,2.0
28545162,7,1.0,г. Москва. Кремль. «Вид Кремля в Москве с Каменного моста через Москву-реку». Лист 1. Илл. к «Краткой Российской империи географии» с карманным атласом.,1.0
28545157,7,1.0,г. Москва. Кремль. «Вид Кремля из Замоскворечья». Лист 1. Илл. к «Краткой Российской империи географии» с карманным атласом.,1.0
28545145,7,1.0,"г. Москва. Красные ворота (не сохран.). Пл. Красные ворота (Лермонтовская). 1753-1757 гг., разобраны в 1927 г. «Вид Триумфальных ворот в Земляном городе». Лист 7. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Ухтомский Д.В. Гравировано при Академии Наук, Санкт-Петербург.",1.0
28545129,7,1.0,"г. Москва. Кремлевский дворец. Кремль. 1743-1750-е гг. «Вид Нового дворца в Кремле с южной стороны». Лист 5. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Растрелли Ф.Б., В.В.",2.0
28545126,7,2.0,г. Москва. Соборная площадь. Кремль. Конец XV- начало XVI в. «Вид Успенского собора и Грановитой палаты с частью Ивана Великого». Лист 2. Илл. к «Краткой Российской империи географии» с карманным атласом.,1.0
28545130,7,2.0,"г. Москва. Воскресенские ворота. Китайгородская стена. 1535-38 гг., перестроены в 1680-х гг. разобраны в 1931 г., восстановлены в 1994-1995 гг. «Вид Воскресенских триумфальных ворот от Куретного мосту». Лист 4. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Петрок Малый (Фрязин); автор проекта воссоздания: Журин О.И.",1.0
28545106,7,2.0,"г. Москва. Кремлевский дворец. Кремль. 1743-1750-е гг. «Вид Нового дворца в Кремле с южной стороны». Лист 5. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Растрелли Ф.Б., В.В.",2.0
28545115,7,2.0,г. Москва. Теремной дворец. Кремль. 1635-1636 гг. «Вид Кремлевского старого дворца с Красным крыльцом и Золотой решеткой». Лист 3. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Огурцов Б.; Архитектор: Константинов Б.; Архитектор: Шарутин И.М.; Архитектор: Ушаков Л.,1.0
28545100,7,2.0,"г. Москва. Триумфальная арка Екатерины II. Триумфальная площадь. 1762 г., сгорела в 1773 г. «Вид Триумфальных ворот из Земляного города к Тверской-Ямской». Лист 2. Илл. к «Краткой Российской империи географии» с карманным атласом.",1.0
28545096,7,2.0,"г. Москва. Красные ворота (не сохран.). Пл. Красные ворота (Лермонтовская). 1753-1757 гг., разобраны в 1927 г. «Вид Триумфальных ворот в Земляном городе». Лист 7. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Ухтомский Д.В. Гравировано при Академии Наук, Санкт-Петербург.",1.0
28545086,7,2.0,г. Москва. «Вид Триумфальных ворот на Тверской улице в Белом городе». Лист 3. Илл. к «Краткой Российской империи географии» с карманным атласом.,1.0
28545090,7,2.0,"г. Москва. Деревянный летний дворец Анненгоф в Лефортове. 1730-е гг., снесен в 1770-х гг. «Вид Московского Летнего дворца с южной и западной стороны». Лист 7. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Растрелли Ф.Б., В.В.",2.0
28545087,7,2.0,"г. Москва. Кремлевский дворец. Кремль. 1743-1750-е гг. «Новый императорский дворец в Кремле с галереями старого дворца». Лист 6. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Растрелли Ф.Б., В.В.",2.0
28545079,7,2.0,г. Москва. Соборная площадь. Кремль. Конец XV- начало XVI в. «Вид Успенского собора и Грановитой палаты с частью Ивана Великого». Лист 2. Илл. к «Краткой Российской империи географии» с карманным атласом.,1.0
28545084,7,2.0,"г. Москва. Воскресенские ворота. Китайгородская стена. 1535-38 гг., перестроены в 1680-х гг. разобраны в 1931 г., восстановлены в 1994-1995 гг. «Вид Воскресенских триумфальных ворот от Куретного мосту». Лист 4. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Петрок Малый (Фрязин); автор проекта воссоздания: Журин О.И.",1.0
28545067,7,2.0,г. Москва. Кремль. «Вид Кремля в Москве с Каменного моста через Москву-реку». Лист 1. Илл. к «Краткой Российской империи географии» с карманным атласом.,2.0
28545066,7,2.0,"г. Москва. Воскресенские ворота. Китайгородская стена. 1535-38 гг., перестроены в 1680-х гг. разобраны в 1931 г., восстановлены в 1994-1995 гг. «Вид Воскресенских триумфальных ворот между Библиотекой и Монетным двором». Лист 5. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Петрок Малый (Фрязин); автор проекта воссоздания: Журин О.И.",1.0
34257031,7,2.0,Вид Триумфальных ворот из Земляного города к Тверской-Ямской. (Садово-Триумфальная площадь). 2-я серия. Лист 2-й. Придворный календарь на 1766 г.,2.0
34257030,7,2.0,Вид Воскресенских Триумфальных ворот от Куретного мосту. 2-я серия. Лист 4-й. Придворный календарь на 1766 г.,2.0
34257021,7,2.0,Кремль. Вид старого дворца с Красным крыльцом и Золотой решеткой (Боярская площадка). 1-я серия. Лист 3-й. Придворный календарь на 1765 г.,2.0
34257019,7,2.0,Вид Воскресенских Триумфальных ворот между библиотекой и Монетным двором. 2-я серия. Лист 5-й. Придворный календарь на 1766 г.,2.0
34257012,7,2.0,Кремль. Вид нового дворца с южной стороны. 1 серия. Лист 4-й. Придворный календарь на 1765 г. Гр. Н.Челнаков.,2.0
34257006,7,2.0,Кремль. Вид старого дворца с Красным крыльцом и Золотой решеткой (Боярская площадка). 1-я серия. Лист 3-й. Придворный календарь на 1765 г.,2.0
34257005,7,2.0,Кремль. Вид старого дворца с Красным крыльцом и Золотой решеткой (Боярская площадка). 1 серия. Лист 3-й. Придворный календарь на 1765 г. Гр. Н.Челнаков. Лист горизонтальный,2.0
34256999,7,2.0,Вид Кремля из Замоскворечья. 2-я серия. Лист 1-й. Придворный календарь на 1766 г.,2.0
34256997,7,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 2-я серия. Лист 2-й. Придворный календарь на 1765 г.,2.0
34256996,7,2.0,Кремль. Вид Никольских Триумфальных ворот с частью Цейхгауза. 2-я серия. Лист 6-й. Придворный календарь на 1766 г.,2.0
34256995,7,2.0,Вид Триумфальных ворот из Земляного города к Тверской-Ямской. (Садово-Триумфальная площадь). 2-я серия. Лист 2-й. Придворный календарь на 1766 г.,2.0
34256993,7,2.0,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г.,2.0
34256986,7,1.0,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г. Гр. И.Стрижев.,2.0
34256976,7,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г. Гр.Н.Саблин,2.0
34256962,7,2.0,Вид Воскресенских Триумфальных ворот между библиотекой и Монетным двором. 2-я серия. Лист 5-й. Придворный календарь на 1766 г.,2.0
34256971,7,2.0,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г.,2.0
34256972,7,2.0,Кремль. Новый императорский дворец с галереями старого дворца. 1 серия. Лист 6-й. Придворный календарь на 1765 г.,2.0
34256961,7,3.0,Вид Триумфальных ворот на тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г.,2.0
34256952,7,3.0,Кремль. Вид Никольских Триумфальных ворот с частью Цейхгауза. 2-я серия. Лист 6-й. Придворный календарь на 1766 г. Лист горизонтальный,2.0
34256950,7,2.0,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г.,2.0
34256947,7,3.0,Кремль. Вид нового дворца с южной стороны. 1-я серия. Лист 5-й. Придворный календарь на 1765 г.  Лист горизонтальный,2.0
34256948,7,3.0,Вид Триумфальных ворот на тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г.,2.0
34256941,7,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г.  Лист горизонтальный,2.0
34256938,7,2.0,Кремль. Вид нового дворца с южной стороны. 1 серия. Лист 5-й. Придворный календарь на 1765 г.,2.0
34256936,7,4.0,Вид летнего Императорского дворца с южной и западной стороны. 1 серия. Лист 7-й. Придворный календарь на 1765 г. Гр. В.Саблин,2.0
34757478,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома: Виды Москвы в половине XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева: Вид Никольских Триумфальных ворот в Кремле и Вид Триумфальных Красных ворот в Земляном городе",4.0
34757379,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома: Виды Москвы в половине XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева: Вид нового Кремлевского дворца и Новый Кремлевский дворец с галереями",4.0
34757115,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома: Виды Москвы в половине XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева: Вид Московского летнего дворца и Вид Кремля и Замоскворечья",4.0
35003293,7,4.0,Триумфальные ворота. Москва. Вид Триумфальных ворот на Тверской улице в Белом городе.,2.0
34757180,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома: Виды Москвы в половине XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева: Вид Воскресенских Триумфальных ворот от Куретного моста и Вид Воскресенских триумфальных ворот от Красной площади",4.0
34757369,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома: Виды Москвы в половине XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева: Вид Кремлевского старого дворца и Вид Красного крыльца и Грановитой палаты",4.0
34757151,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е». Лист из альбома: Виды Москвы в половине XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева: Вид Триумфальных ворот в Земляном городе на Тверской-Ямской и Вид Триумфальных ворот в Белом городе на Тверской",4.0
35188546,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:  Виды половины XVIII столетия. Вид  Триумфальных ворот в Земляном городе на Тверской-Ямской и Вид Триумфальных ворот в Белом городе на Тверской. Воспроизведение гравюр по рисункам М.И.Махаева",4.0
35188549,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:  Виды половины XVIII столетия. Вид Московского летнего дворца  и Вид Кремля из Замоскворечья. Воспроизведение гравюр по рисункам М.И.Махаева",4.0
35188479,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:  Виды половины XVIII столетия. Вид  Никольских триумфальных ворот с частью Цейгауза и Вид Триумфальных Красных ворот в Земляном городе. Воспроизведение гравюр по рисункам М.И.Махаева",4.0
35192565,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35192551,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35192529,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35192548,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35192527,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35192514,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35195755,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома: Виды половины XVIII столетия. Вид Кремля с Каменного моста и Вид Успенского собора и Грановитой палаты в Кремле. Воспроизведение гравюр по рисункам М.Махаева",4.0
35192510,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых изображений. Лист из альбома: Вид половины XVIII столетия. Два воспроизведения гравюр по рисункам М.И.Махаева",4.0
35195729,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:  Виды половины XVIII столетия. Вид нового Кремлевского старого дворца и Новый Кремлевский дворец с галереями старого. Воспроизведение гравюр по рисункам М.И.Махаева",4.0
35195723,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:  Виды половины XVIII столетия. Вид Кремлевского старого дворца и Красное крыльцо и Грановитая палата. Воспроизведение гравюр по рисункам М.И.Махаева",4.0
35415256,7,4.0,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение III». Лист из альбома:  Виды Москвы половины XVIII столетия. Воспроизведение двух гравюр по рисункам М.И.Махаева",4.0
