id,Name,regNumber
5cbe39c293fa687ca43751d4,"Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону 
Из альбома ""План столичного города Санктпетербурга с изображением знатнейших онаго проспектов, изданных трудами Императорской Академии наук и художеств в Санктпетербурге"". СПб., 1753.",16214392
5cbe39c293fa687ca43751eb,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; левая часть - Адмиралтейство,16214386
5cbe39c293fa687ca4375269,Река Фонтанка у Летнего сада,16214584
5cbe39c293fa687ca437528b,Павильон Эрмитаж в Царском Селе,16214575
5cbe39c293fa687ca4375296,Старый Зимний дворец со стороны Невы,16214570
5cbe39c293fa687ca43752d3,Гостиный двор со стороны Малой Невы,16214561
5cbe39c293fa687ca437536a,Адмиралтейство со стороны Адмиралтейского луга,16214535
5cbe39c293fa687ca43753ff,Здания Государственных коллегий со стороны Невы,16214507
5cbe39c293fa687ca43759ef,"Охотничий павильон ""Монбижу"" в Зверинце Царского Села",16214862
5cbe39c293fa687ca43759f3,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,16214861
5cbe39c293fa687ca43759f6,Вид старого Зимнего дворца и Зимней канавки,16214860
5cbe39c293fa687ca43759f8,Большой Царскоселький дворец со стороны парадного двора,16214859
5cbe39c293fa687ca43759fa,Здания Государственных коллегий со стороны Невы,16214858
5cbe39c293fa687ca43759fe,Старый Зимний дворец со стороны Невы,16214857
5cbe39c293fa687ca4375a03,Большой Петергофский дворец со стороны Нижнего парка. Левая половина,16214856
5cbe39c293fa687ca4375a08,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; правая часть - Академия наук и Кунсткамера,16214855
5cbe39c293fa687ca4375a15,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,16214852
5cbe39c293fa687ca4375a19,Невский проспект от Фонтанки в сторону Адмиралтейства,16214851
5cbe39c293fa687ca4375a1d,Большой Царскоселький дворец со стороны парадного двора. Левая половина,16214850
5cbe39c293fa687ca4375a21,Большой Царскоселький дворец со стороны парадного двора. Правая половина,16214849
5cbe39c293fa687ca4375a28,Гостиный двор со стороны Малой Невы,16214848
5cbe39c293fa687ca4375a2c,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"")",16214847
5cbe39c293fa687ca4375a31,Старый Зимний дворец со стороны Невы,16214846
5cbe39c293fa687ca4375a36,Гостиный двор со стороны Малой Невы,16214845
5cbe39c293fa687ca4375a3a,Вид здания Двенадцати коллегий со стороны Невы,16214844
5cbe39c293fa687ca4375a4d,Павильон Эрмитаж в Царском Селе,16214841
5cbe39c293fa687ca4375a50,Река Фонтанка у Летнего сада,16214840
5cbe39c293fa687ca4375a55,Адмиралтейство со стороны Адмиралтейского луга,16214839
5cbe39c293fa687ca4375a5a,Вид здания Двенадцати коллегий со стороны Невы,16214838
5cbe39c293fa687ca4375a5f,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; правая часть - Академия наук и Кунсткамера,16214837
5cbe39c293fa687ca4375a64,Вид здания Двенадцати коллегий со стороны Невы,16214836
5cbe39c293fa687ca4375a6a,Входная арка в саду Бестужевых-Рюминых на Каменном острове,16214835
5cbe39c293fa687ca4375a70,Старый Зимний дворец со стороны Невы,16214834
5cbe39c293fa687ca4375a74,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,16214833
5cbe39c293fa687ca4375a7a,Река Фонтанка у Грота в Летнем саду,16214832
5cbe39c293fa687ca4375a7e,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,16214831
5cbe39c293fa687ca4375a86,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; правая часть - Академия наук и Кунсткамера,16214829
5cbe39c293fa687ca4375a8a,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,16214828
5cbe39c293fa687ca4375a8e,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"")",16214827
5cbe39c293fa687ca4375a93,Адмиралтейство со стороны Адмиралтейского луга,16214826
5cbe39c293fa687ca4375a9c,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"")",16214824
5cbe39c293fa687ca4375aa2,Летний дворец императрицы Елизаветы Петровны,16214823
5cbe39c293fa687ca4375aa9,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"")",16214821
5cbe39c293fa687ca4375ab7,Гостиный двор со стороны Малой Невы,16214819
5cbe39c293fa687ca4375abb,Проспект по реке Фонтанке от Грота и Запасного дворца,16214818
5cbe39c293fa687ca4375ac0,Невский проспект от Фонтанки в сторону Адмиралтейства,16214817
5cbe39c293fa687ca4375acc,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; левая часть - Адмиралтейство,16214815
5cbe39c293fa687ca4375adb,Проспект по реке Фонтанке от Грота и Запасного дворца,16214812
5cbe39c293fa687ca4375ae7,Перспективный вид Невы от старого Зимнего дворца и Академии Наук вниз по течению,16214810
5cbe39c293fa687ca4375aed,Павильон Эрмитаж в саду Бестужевых-Рюминых на Каменном острове,16214809
5cbe39c293fa687ca4375af1,Панорама Невы вниз по течению от старого Исаакиевского моста; правая часть - Кадетский корпус,16214808
5cbe39c293fa687ca4375af8,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,16214807
5cbe39c293fa687ca4375afd,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; левая часть - Адмиралтейство,16214806
5cbe39c293fa687ca4375b03,Вид здания Двенадцати коллегий со стороны Невы,16214805
5cbe39c293fa687ca4375b11,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; правая часть - Академия наук и Кунсткамера,16214803
5cbe39c293fa687ca4375b18,Павильоны на даче Бестужевых-Рюминых на Каменном острове,16214802
5cbe39c293fa687ca4375b23,Река Фонтанка у Летнего сада,16214801
5cbe39c293fa687ca4375b28,Адмиралтейство со стороны Адмиралтейского луга,16214800
5cbe39c293fa687ca4375b35,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; правая часть - Академия наук и Кунсткамера,16214798
5cbe39c293fa687ca4375b3c,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; правая часть - Академия наук и Кунсткамера,16214797
5cbe39c293fa687ca4375b42,Река Фонтанка у Летнего сада,16214796
5cbe39c293fa687ca4375b48,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,16214795
5cbe39c293fa687ca4375b4c,Большой Петергофский дворец со стороны Нижнего парка. Правая половина,16214794
5cbe39c293fa687ca4375b51,Дворец Бестужевых-Рюминых на Каменном острове со стороны реки,16214793
5cbe39c293fa687ca4375b57,Павильон Эрмитаж в саду Бестужевых-Рюминых на Каменном острове,16214792
5cbe39c293fa687ca4375b5b,Дворец Бестужевых-Рюминых на Каменном острове с партерным садом перед ним,16214791
5cbe39c293fa687ca4375b5f,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"")",16214790
5cbe39c293fa687ca4375b64,Здания Государственных коллегий со стороны Невы,16214789
5cbe39c293fa687ca4375b69,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,16214788
5cbe39c293fa687ca4375b72,Павильон Эрмитаж в Царском Селе,16214787
5cbe39c293fa687ca4375b76,"Вид Ораниенбаумского дворца; (""Проспект Ораниенбаума, увеселительного дворца Ея Императорскаго Величества при Финляндском заливе против Кронштадта"")",16214786
5cbe39c293fa687ca4375b7b,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; левая часть - Адмиралтейство,16214785
5cbe39c293fa687ca4375b84,Старый Зимний дворец со стороны Невы,16214784
5cbe39c293fa687ca4375b96,Вид здания Двенадцати коллегий со стороны Невы,16214782
5cbe39c293fa687ca4375ba4,Панорама Невы вверх по течению от Адмиралтейства и Академии наук; правая часть - Дворцовая набережная,16214781
5cbe39c293fa687ca4375bb5,Вид здания Двенадцати коллегий со стороны Невы,16214779
5cbe39c293fa687ca4375bbb,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,16214778
5cbe39c293fa687ca4375bc6,Гостиный двор со стороны Малой Невы,16214776
5cbe39c293fa687ca4375bd1,Здания Государственных коллегий со стороны Невы,16214774
5cbe39c293fa687ca4375757,Перспективный вид Невы от  старого Зимнего   дворца и Академии Наук вниз по течению,16214773
5cbe39c293fa687ca4375760,Река Фонтанка у Летнего сада,16214772
5cbe39c293fa687ca4375763,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,16214771
5cbe39c293fa687ca4375767,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,16214770
5cbe39c293fa687ca437576a,Дворец Бестужевых-Рюминых на Каменном острове со стороны реки,16214769
5cbe39c293fa687ca4375771,Адмиралтейство со стороны Адмиралтейского луга,16214767
5cbe39c293fa687ca4375775,Летний дворец Елизаветы Петровны с угла Мойки и Фонтанки,16214766
5cbe39c293fa687ca4375779,"Охотничий павильон ""Монбижу"" в Зверинце Царского Села",16214765
5cbe39c293fa687ca437577d,"Вид Ораниенбаумского дворца; (""Проспект Ораниенбаума, увеселительного дворца Ея Императорскаго Величества при Финляндском заливе против Кронштадта"")",16214764
5cbe39c393fa687ca43775e2,Перспективный вид Невы от  старого Зимнего дворца и Академии Наук вниз по течению,16215982
5cbe39c393fa687ca43776e1,Вид Старого Зимнего дворца и Зимней канавки (обратное изображение),16215941
5c3e0e7793fa687ca40528be,Проспект вниз по Неве-реке между Зимним Ее Императорского Величества домом и Академией наук (Правая часть. По рисунку М.И. Махаева),2852123
5c3e0e7793fa687ca40528f8,Проспект вниз по Неве-реке между Зимним Ее Императорского Величества домом и Академией наук (Левая часть. По рисунку М.И. Махаева),2852179
5d3a2380825ad31ace61160e,Эрмитаж в Царском селе (с рисунка М.Махаева),17642632
5d3a249f825ad31ace702820,Вид Никольских Триумфальных ворот с частью Цейхгауза (Арсенала). Гравюра,18053888
5d3a249f825ad31ace702842,Шествие Екатерины II под балдахином с Красного крыльца,18053875
5d3a249f825ad31ace702869,Чтение символа веры,18053861
5d3a249f825ad31ace702877,Прием иностранных послов. Гравюра,18053858
5d3a249f825ad31ace702889,Красное крыльцо и Грановитая палата. Гравюра,18053851
5d3a249f825ad31ace70289b,Миропомазание Екатерины II в Успенском соборе. Гравюра,18053844
5d3a249f825ad31ace7028c5,Вид Кремля в Москве с Каменного моста через Москву-реку. Гравюра,18053829
5d3a249f825ad31ace7028d1,Екатерина стоит со скипетром и державой в Успенском соборе перед отходом в Архангельский.,18053825
5d3a249f825ad31ace70291a,Обед в Грановитой палате. Гравюра,18053808
5d3a24a6825ad31ace70a380,Вид Успенского собора и Грановитой палаты с частью Ивана Великого. Гравюра,18061112
5d3a24a6825ad31ace70a3f3,Вид Красной площади у Никольских ворот Кремля,18061094
5d3a24a6825ad31ace70a6bc,Новый императорский дворец в Кремле с галереями старого дворца. Гравюра,18061435
5d3a24a6825ad31ace70a6ec,Вид Воскресенских Триумфальных ворот от Куретнова моста. Гравюра,18061421
5d3a24a6825ad31ace70a709,Вид Нового дворца в Кремле с южной стороны. Гравюра,18061410
5d3a24a6825ad31ace70a723,Вид Триумфальных ворот на Тверской улице в Белом городе. Гравюра,18061401
5d3a24a6825ad31ace70a729,Вид Воскресенских Триумфальных ворот между Библиотекой и Монетным двором. Гравюра,18061399
5d3a24a6825ad31ace70a739,Вид Кремлевского старого дворца с Красным крыльцом и Золотою решеткою. Гравюра,18061396
5d3a24a6825ad31ace70a77f,Вид Кремля из Замоскворечья. Гравюра,18061371
5d3a24a6825ad31ace70a799,Вид Воскресенских Триумфальных ворот между Библиотекой и Монетным двором. Гравюра,18061361
5d3a24a6825ad31ace70a7a8,Вид Московского Летнего дворца на Южной и Западной стороне. Гравюра,18061355
5d3a24a6825ad31ace70a7b1,Вид Триумфальных ворот из Земляного города к Тверской-Ямской. Гравюра,18061352
5d645266825ad31aceb3d3bc,Проспект вверх по Неве-реке от Адмиралтейства и Академии наук. Лист из серии «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов 1753 года».,18170724
5d645266825ad31aceb3d406,Проспект старого Зимнего дворца. Лист из серии «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов 1753 года».,18170702
5d645266825ad31aceb3d42b,Летний дворец Елизаветы Петровны в Санкт-Петербурге,18170690
5db76443825ad31acee63ed5,"Петербург, 1750-е гг.",19262903
5db76443825ad31acee64497,"Перспективный вид Невы от 13-ой линии Васильевского острова и Галерной верфи, вверх по течению.",19263299
5db76443825ad31acee644bb,Вид Адмиралтейства и части Невского проспекта.,19263289
5db76443825ad31acee644e2,"Перспективный вид Невы от 13-ой линии Васильевского острова и Галерной верфи, вверх по течению.",19263286
5db76443825ad31acee644e8,Перспективный вид Невы от Адмиралтейства и здания Академии Наук вверх по течению.,19263284
5db76443825ad31acee644f3,Вид старого Зимнего дворца и Зимней канавки.,19263281
5db76443825ad31acee64506,"Перспективный вид Невы от старого Исаакиевского собора и Кадетского корпуса, вниз по течению.",19263275
5db76443825ad31acee64540,"Перспективный вид Невы от старого Исаакиевского собора и Кадетского корпуса, вниз по течению.",19263267
5db76443825ad31acee64271,Перспективный вид Невы вниз по течению от здания Зимнего дворца и Академии Наук.,19263261
5db76443825ad31acee6428c,Перспективный вид Невы вниз по течению от здания Зимнего дворца и Академии Наук.,19263255
5db76443825ad31acee64294,Вид Фонтанки у Летнего сада.,19263252
5db76443825ad31acee642d6,Вид Малой Невы и Гостиного двора.,19263240
5db76443825ad31acee642da,Перспективный вид Невского проспекта от Мойки.,19263239
5db76443825ad31acee642e6,Вид летнего дворца Елизаветы Петровны.,19263237
5db76443825ad31acee64312,Вид здания Государственных Коллегий со стороны Невы.,19263233
5db76443825ad31acee64324,Перспективный вид Невы от Адмиралтейства и здания Академии Наук вверх по течению.,19263228
5db76443825ad31acee643a5,Перспективный вид Невского проспекта от Фонтанки в сторону Адмиралтейства.,19263207
5df903ce1c266ee13dac5cf4,Гравюра. Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку.,19767742
5df905041c266ee13dbd1d09,Проспект вниз по Неве реке между Зимним Ее Императорского величества домом и Академией наук. Фрагмент. Правая часть,20241356
5df902521c266ee13d98e8ab,"Гравюра ""Проспект старого Зимнего Дворца с каналом, соединяющим Мойку с Невою""",20395750
5df902941c266ee13d9c2b7d,Проспект Биржи и Гостиного двора в Санкт-Петербурге. Гравюра,20497942
5e222b471c266ee13d30594b,Виды Петербурга XVIII в. Фонтанка,20789855
5e4c53811c266ee13da5fa3d,"Титульный лист с надписью: ""Подлинное представление Строениев и Саду, находящихся в одном из увеселительных домов называемом село Кускова, принадлежащее его сиятельству господину графу Петру Борисовичу Шереметьеву. Генерал-Аншефу Ее императорского Величества Всероссия. Обер-Камергеру, Сенатору и Кавалеру орденов С. Андрея, С. Александра, С. Анны и Белого орла и проч. Построенное в 7 верстах от Москвы на восток. Строения изобретены разными славными архитекторами иностранными, а многие и домовым Его Сиятельство русским архитектором же Федором Аргуновым. Все сии изображенные виды посредством перспективных правил на месте сняты и произведены Российскими художниками под смотрением Импер. Акад. наук Мастера Михаила Махаева"", заключенной в две полуокружности, окруженной растительным и цветочным орнаментом. Гравюра",21088302
5e753ac31c266ee13df3650d,"Тезис, посвященный вступлению Екатерины II на престол (с видом Сергиевой пустыни). Гравюра",21509375
5e9f694e1c266ee13d1e6691,Петербург. Летний (ныне не существующий) дворец в Петербурге в XVIII столетии.,22111996
5e9f69601c266ee13d1f26e7,Проспект вниз по Неве реке между Зимним дворцом и Академией наук.,22142534
5e9f69601c266ee13d1f2832,Проспект вверх по Неве реке от Адмиралтейства и Академии наук.,22142508
5e9f69ce1c266ee13d245532,Изображение церемониального обеда в Грановитой палате,22290569
5e9f69ce1c266ee13d2459d5,Вид города Саранска с восточной стороны,22290768
5ef27a701c266ee13dde2dcf,Панорама Большого Ораниенбаумского дворца. (Правая половина панорамы). часть двухлистовой гравюы «Проспект Ораниенбаума»,23044479
5ef27a701c266ee13dde2e21,Панорама Большого Ораниенбаумского дворца. (Левая половина панорамы). часть двухлистовой гравюы «Проспект Ораниенбаума»,23044453
5f46db5f1c266ee13d126d2f,Вид Новгорода.,24220462
5f46db5f1c266ee13d126e6a,Вид Бронницкой горы близ Новгорода.,24220418
5f46db601c266ee13d127916,Вид Нового дворца в Кремле с южной стороны.,24221045
5f46db601c266ee13d127985,Вид Московского Летнего дворца с южной и западной стороны.,24221029
5f46db601c266ee13d1279a2,Вид Кремля в Москве с Каменного моста через Москву-реку.,24221024
5f46db601c266ee13d1279ac,Вид Успенского собора и Грановитой палаты с частью Ивана Великого.,24221022
5f46db601c266ee13d1279bc,Новый императорский дворец в Кремле с галерями старого дворца.,24221019
5f46db601c266ee13d1279c1,Вид триумфальных ворот от Земляного города к Тверской-Ямской.,24221018
5f46db601c266ee13d127a16,Красное крыльцо и Грановитая палата.,24221007
5f46db601c266ee13d127a43,Вид Кремля из Замоскворечья.,24220997
5f46db601c266ee13d127a4d,Вид Воскресенских триумфальных ворот между Библиотекой и Монетным двором.,24220995
5f46db601c266ee13d127a5c,Вид Никольских триумфальных ворот с частью Цейхгауза.,24220992
5f46db601c266ee13d127b07,Вид Кремлевского старого дворца с Красным крыльцом и Золотой решеткой.,24220962
5f46db601c266ee13d127b15,Вид Воскресенских триумфальных ворот от Курятного моста.,24220958
5f99e3711c266ee13d4c6ae8,Гравюра. «Петербург. Нева».,25065327
5f99e3ae1c266ee13d4fabc4,Павильон Эрмитаж в Царском селе. Гравюра,25149053
6011e2c7f2d7344dae8b2fec,Проспект Летняго Ея императорского Величества дому с северную сторону,26485075
6011e347b27c324dbb8a3c8c,Панорама Невы вниз по течению от Исаакиевской церкви и Кадетского корпуса.,26623794
6011e347b27c324dbb8a3c99,Вид Охотничьего павильона Монбижу в Зверинце Царскосельского парка.,26623781
6011e347b27c324dbb8a3c9c,Панорама Невы от Зимнего дворца и Академии Наук вниз по течению.,26623778
6011e347b27c324dbb8a3cb8,Панорама Невы от Адмиралтейства и Академии Наук вверх по течению.,26623750
6011e347b27c324dbb8a3d2c,Вид здания Государственных коллегий со стороны Невы.,26623921
6011e347b27c324dbb8a3d38,Вид Старого Зимнего дворца со стороны Невы.,26623909
6011e347b27c324dbb8a3d71,Вид Летнего дворца Елизаветы Петровны с угла Мойки и Фонтанки.,26623871
6011e347b27c324dbb8a3d72,Вид здания Эрмитажа в Царскосельском парке.,26623870
6011e347b27c324dbb8a3d8e,Вид Летнего дворца Елизаветы Петровны с угла Мойки и Фонтанки.,26623853
6011e348b27c324dbb8a3e1a,Панорама Невы вверх по течению от Галерной верфи и 13-й линии Васильевского острова.,26624027
6011e39af2d7344dae8c8225,"Вид павильона для народных гуляний на Каменном острове, принадлежащем графине Бестужевой - Рюминой.",26707654
6011e39af2d7344dae8c8235,"Вид павильона для народных гуляний на Каменном острове, принадлежащем графине Бестужевой - Рюминой.",26707638
6011e39af2d7344dae8c824c,Галерея в парке графине Бестужевой - Рюминой на Каменном острове.,26707603
6011e39af2d7344dae8c8261,Вид дачи графини Бестужевой - Рюминой на Каменном острове.,26707582
6011e41dad940c4db4e5d28a,Проспект Государственных Коллегий с частью Гостиного двора с восточной стороны. Гравюра,26861141
6011e462b27c324dbb8c06a7,Кремль. Вид Кремля в Москве с Каменного моста чрез Москву-реку.,26923594
603c0d3421bf8926660c29a8,«Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку». Левая часть панорамы. из альбома «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов». Императорская Академия Наук и Художеств. Санкт-Петербург.,26974205
603c0d3421bf8926660c29bd,«Проспект вверх по Неве реке к востоку между Галерейной верфью и 13-й линией Васильевского острова». Правая часть панорамы. из альбома «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов». Императорская Академия Наук и Художеств. Санкт-Петербург.,26974184
603c0d3421bf8926660c29d3,«Проспект вниз по Неве реке от Невского моста между Исаакиевской церковью и корпусом Кадетским». Правая часть панорамы. из альбома «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов». Императорская Академия Наук и Художеств. Санкт-Петербург.,26974162
603c0d6b6a993426689de536,"""Проспект старого Зимнего дворца"". С оригинала М. Махаева",27360300
603c0d6b6a993426689de537,"""Проспект вниз по Неве реке между Зимним ... домом и Академией наук"". Правая часть. С оригинала М. Махаева. Оттиск 1971 г.",27360298
603c0d6a6a993426689de4bc,"""Проспект вниз по Неве реке между Зимним ... домом и Академией наук"". /Левая часть/. С оригинала М. Махаева. Оттиск 1971 г.",27360274
603c0d6a6a993426689de4ca,"""Проспект Государственных Коллегий"". С оригинала М. Махаева. Оттиск 1971 г.",27360263
608f1812a04b277c207a70dd,Вид реки Фонтанки у Летнего сада. Гравюра,28456804
608f1855154d0f7c26724c61,"г. Москва. Итальянский домик. Усадьба Кусково, ул. Юности, 2. 1754-1755 гг. Перспективный вид главного фасада на северо-восток. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Аргунов Ф.С.; Архитектор: Кологривов Ю.И.",28538028
608f1855154d0f7c26724c72,"г. Москва. Грот. Усадьба Кусково, ул. Юности, 2. 1756-1762/1775 гг. Общий вид. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Аргунов Ф.С.; Мастер: Фохт И.",28538021
608f1855154d0f7c26724c9c,"г. Москва. Оранжерея. Усадьба Кусково, ул. Юности, 2. 1761-1762 гг. Вид с южной стороны. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Аргунов Ф.С.",28538003
608f1855154d0f7c26724cb5,"г. Москва. Усадьба Кусково, ул. Юности, 2. XVIII в. Каскад и аллея, идущая от него. «Проект Каскады и села Вешнякова представлен на Северо восток...» Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Кологривов Ю.И.; Архитектор: Ухтомский Д.В.; Архитектор: Бланк К.И.; Архитектор: Аргунов Ф.С.; Архитектор: Миронов А.Ф.; Архитектор: Дикушин Г.Е.",28537978
608f1641a04b277c2077602b,г. Санкт-Петербург. «Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку». Вид с подъемного моста на Мойке.,28545149
608f1641a04b277c20776030,г. Санкт-Петербург. «Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку». Вид с подъемного моста на Мойке.,28545144
608f1641a04b277c20776031,г. Санкт-Петербург. «Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону».,28545143
608f1641a04b277c2077603f,"г. Москва. Кремлевский дворец. Кремль. 1743-1750-е гг. «Вид Нового дворца в Кремле с южной стороны». Лист 5. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Растрелли Ф.Б., В.В.",28545129
608f1641a04b277c20776053,г. Санкт-Петербург. Грот. Летний сад. 1704-1720 гг. 1714-19 гг. «Проспект по реке Фонтанке от Грота и Запасного дворца на полдень». Строитель: Маттарнови И.С.; Строитель: Микетти Н.; Строитель: Земцов М.Г.; Архитектор: Шлютер А.,28545118
608f1641a04b277c20776054,г. Москва. Кремль. «Красное крыльцо и Грановитая палата». Лист 4. Илл. к «Краткой Российской империи географии» с карманным атласом.,28545117
608f1641a04b277c2077605f,"г. Москва. Кремлевский дворец. Кремль. 1743-1750-е гг. «Вид Нового дворца в Кремле с южной стороны». Лист 5. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Растрелли Ф.Б., В.В.",28545106
608f1641a04b277c20776064,"г. Санкт-Петербург. Гостиный двор. Невский проспект, д.35 . 1757 г., 1761-1785 гг., переделка фасада - 1886-1887 гг. «Проспект Биржи и Гостиного двора вверх по Малой Неве реке». Архитектор: Растрелли Ф.Б., В.В.; Архитектор: Валлен-Деламот Ж.-Б.; Архитектор: Бенуа А.Н.",28545101
608f1641a04b277c2077606a,"г. Санкт-Петербург. Аничков дворец. Невский пр-т, 39. 1741-1754 гг., 1776-1778 гг. - переделка, 1809-1810 гг., 1817-1818 гг., 1875 г. г. Санкт-Петербург. «Проспект новопостроенных палат против Аничковских ворот от восточной стороны с частию Санктпетербурга и Невской перспективной дороги от реки Фонтанки». Панорамный вид Невского проспекта в сторону Адмиралтейства. Архитектор: Земцов М.Г.; Архитектор: Дмитриев Г.Д.; Архитектор: Старов И.Е.; Архитектор: Руска Л.; Архитектор: Росси К.И.; Архитектор: Рахау К.К.",28545095
608f1641a04b277c2077606f,"г. Москва. Деревянный летний дворец Анненгоф в Лефортове. 1730-е гг., снесен в 1770-х гг. «Вид Московского Летнего дворца с южной и западной стороны». Лист 7. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Растрелли Ф.Б., В.В.",28545090
608f1641a04b277c20776072,"г. Москва. Кремлевский дворец. Кремль. 1743-1750-е гг. «Новый императорский дворец в Кремле с галереями старого дворца». Лист 6. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Растрелли Ф.Б., В.В.",28545087
608f1641a04b277c20776086,г. Москва. Кремль. «Вид Кремля в Москве с Каменного моста через Москву-реку». Лист 1. Илл. к «Краткой Российской империи географии» с карманным атласом.,28545067
608f16d6172e287c2d0eaeb6,"Проспект Эрмитажа в саду села Кускова, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву. Поставлен в средине восьми Куртин",28563606
608f16d6172e287c2d0eaeb7,"Заглавный лист к альбому гравюр ""Подлинное представление строениев и саду, находящееся в одном из увеселительных домов, называемом село Кускова, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву""",28563605
608f16d6172e287c2d0eaeb9,"Проспект Эрмитажа в саду села Кускова, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву. Поставлен в средине восьми Куртин",28563603
608f16d6172e287c2d0eaebc,"Проспект Грота в саду села Кускова принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву. Поставлен у пруда, через которой видна часть Менажерей",28563600
608f16d6172e287c2d0eaebd,"Проспект Церкви, в селе Кускове, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву",28563599
608f16d6172e287c2d0eaebf,"План увеселительного дома села Кускова, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву",28563597
608f16d6172e287c2d0eaec0,"Проспект Итальянского Домика в Кускове, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Северо-восток",28563596
608f16d6172e287c2d0eaec1,"Проспект Оранжереи в саду села Кускова, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Полдень",28563595
608f16d6172e287c2d0eaec3,"Проспект Итальянского Домика в Кускове, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Северо-восток",28563593
608f16d6172e287c2d0eaec4,"Генеральный Проспект подмосковного Его Сиятельства Графа Петра Борисовича Шереметева села Кускова от Большого пруда, на Полдень лицом представленного",28563592
608f16d6172e287c2d0eaec5,"Генеральный Проспект села Кускова под Москвой, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву, на Север к Лабиринту представленный",28563591
608f16d6172e287c2d0eaec7,"Проспект Итальянского Домика в Кускове, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Северо-восток",28563590
608f16d6172e287c2d0eaec8,"Проспект Оранжереи в саду села Кускова, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Полдень",28563589
